date,P,G,L
06-Aug-2022 15:15:00,148.36,7.1,21037
06-Aug-2022 15:20:00,125.01,7.1,20964
06-Aug-2022 15:25:00,148.36,7.1,21020
06-Aug-2022 15:30:00,148.36,7.1,21094
06-Aug-2022 15:35:00,143.73,7.1,21077
06-Aug-2022 15:40:00,124.88,7.1,21130
06-Aug-2022 15:45:00,125.01,7.1,21113
06-Aug-2022 15:50:00,140.33,7.1,21156
06-Aug-2022 15:55:00,125.01,7.1,21157
06-Aug-2022 16:00:00,113.03,7.1,21130
06-Aug-2022 16:05:00,124.88,7.1,21107
06-Aug-2022 16:10:00,124.88,7.1,21131
06-Aug-2022 16:15:00,125.01,7.1,21165
06-Aug-2022 16:20:00,138.91,7.1,21153
06-Aug-2022 16:25:00,143.57,7.1,21165
06-Aug-2022 16:30:00,143.57,7.1,21175
06-Aug-2022 16:35:00,152.77,7.1,21209
06-Aug-2022 16:40:00,148.36,7.1,21280
06-Aug-2022 16:45:00,152.76,7.1,21355
06-Aug-2022 16:50:00,152.76,7.1,21398
06-Aug-2022 16:55:00,152.78,7.1,21446
06-Aug-2022 17:00:00,124.3,7.1,21441
06-Aug-2022 17:05:00,125.01,7.1,21578
06-Aug-2022 17:10:00,143.57,7.1,21555
06-Aug-2022 17:15:00,148.36,7.1,21576
06-Aug-2022 17:20:00,150,7.1,21508
06-Aug-2022 17:25:00,148.36,7.1,21497
06-Aug-2022 17:30:00,148.37,7.1,21540
06-Aug-2022 17:35:00,156.34,7.1,21587
06-Aug-2022 17:40:00,225.85,7.1,21679
06-Aug-2022 17:45:00,229.07,7.1,21709
06-Aug-2022 17:50:00,226.31,7.1,21749
06-Aug-2022 17:55:00,226.31,7.1,21749
06-Aug-2022 18:00:00,152.77,7.1,21904
06-Aug-2022 18:05:00,152.78,7.1,21878
06-Aug-2022 18:10:00,229.07,7.1,21826
06-Aug-2022 18:15:00,226.31,7.1,21754
06-Aug-2022 18:20:00,226.31,7.1,21708
06-Aug-2022 18:25:00,226.31,7.1,21726
06-Aug-2022 18:30:00,232.29,7.1,21780
06-Aug-2022 18:35:00,235.51,7.1,21767
06-Aug-2022 18:40:00,235.51,7.1,21738
06-Aug-2022 18:45:00,235.51,7.1,21678
06-Aug-2022 18:50:00,236.2,7.1,21696
06-Aug-2022 18:55:00,236.2,7.1,21674
06-Aug-2022 19:00:00,408.23,7.1,21605
06-Aug-2022 19:05:00,322.36,7.1,21619
06-Aug-2022 19:10:00,326.21,7.1,21619
06-Aug-2022 19:15:00,322.36,7.1,21591
06-Aug-2022 19:20:00,322.36,7.1,21619
06-Aug-2022 19:25:00,1999,7.1,21600
06-Aug-2022 19:30:00,416.87,7.1,21578
06-Aug-2022 19:35:00,1999,7.1,21413
06-Aug-2022 19:40:00,322.36,7.1,21420
06-Aug-2022 19:45:00,408.23,7.1,21396
06-Aug-2022 19:50:00,322.36,7.1,21345
06-Aug-2022 19:55:00,250.12,7.1,21353
06-Aug-2022 20:00:00,226.31,7.1,21272
06-Aug-2022 20:05:00,201.98,7.1,21308
06-Aug-2022 20:10:00,192.73,7.1,21293
06-Aug-2022 20:15:00,177.81,7.1,21214
06-Aug-2022 20:20:00,148.37,7.1,21152
06-Aug-2022 20:25:00,177.81,7.1,21029
06-Aug-2022 20:30:00,152.76,7.1,21014
06-Aug-2022 20:35:00,152.77,7.1,21108
06-Aug-2022 20:40:00,152.8,7.1,21111
06-Aug-2022 20:45:00,152.76,7.1,21046
06-Aug-2022 20:50:00,150.68,7.1,21102
06-Aug-2022 20:55:00,152.78,7.1,21049
06-Aug-2022 21:00:00,184.48,7.1,21038
06-Aug-2022 21:05:00,177.81,7.1,21044
06-Aug-2022 21:10:00,177.81,7.1,21040
06-Aug-2022 21:15:00,162.73,7.1,20995
06-Aug-2022 21:20:00,150.12,7.1,21019
06-Aug-2022 21:25:00,152.76,7.1,20941
06-Aug-2022 21:30:00,141.36,7.1,20896
06-Aug-2022 21:35:00,121.49,7.1,20811
06-Aug-2022 21:40:00,125.01,7.1,20792
06-Aug-2022 21:45:00,122.65,7.1,20625
06-Aug-2022 21:50:00,122.65,7.1,20593
06-Aug-2022 21:55:00,121.49,7.1,20572
06-Aug-2022 22:00:00,177.81,7.1,20471
06-Aug-2022 22:05:00,140.08,7.1,20358
06-Aug-2022 22:10:00,112.7,7.1,20268
06-Aug-2022 22:15:00,112.02,7.1,20202
06-Aug-2022 22:20:00,112.01,7.1,20111
06-Aug-2022 22:25:00,112.01,7.1,20007
06-Aug-2022 22:30:00,104.7,7.1,19895
06-Aug-2022 22:35:00,91.6,7.1,19826
06-Aug-2022 22:40:00,88.45,7.1,19630
06-Aug-2022 22:45:00,86.59,7.1,19525
06-Aug-2022 22:50:00,84.33,7.1,19531
06-Aug-2022 22:55:00,80.01,7.1,19426
06-Aug-2022 23:00:00,80.01,7.1,19161
06-Aug-2022 23:05:00,80.01,7.1,19087
06-Aug-2022 23:10:00,80.01,7.1,19026
06-Aug-2022 23:15:00,80.01,7.1,18912
06-Aug-2022 23:20:00,79.74,7.1,18826
06-Aug-2022 23:25:00,79.74,7.1,18702
06-Aug-2022 23:30:00,79.9,7.1,18580
06-Aug-2022 23:35:00,79.9,7.1,18529
06-Aug-2022 23:40:00,79.9,7.1,18425
06-Aug-2022 23:45:00,79.9,7.1,18371
06-Aug-2022 23:50:00,78.8,7.1,18279
06-Aug-2022 23:55:00,79.23,7.1,18196
07-Aug-2022 00:00:00,121.42,7.1,18041
07-Aug-2022 00:05:00,79.24,7.1,17905
07-Aug-2022 00:10:00,79.24,7.1,17803
07-Aug-2022 00:15:00,79.24,7.1,17744
07-Aug-2022 00:20:00,79.68,7.1,17672
07-Aug-2022 00:25:00,78.81,7.1,17584
07-Aug-2022 00:30:00,79.9,7.1,17516
07-Aug-2022 00:35:00,77.55,7.1,17400
07-Aug-2022 00:40:00,77.45,7.1,17361
07-Aug-2022 00:45:00,77.41,7.1,17257
07-Aug-2022 00:50:00,77.43,7.1,17181
07-Aug-2022 00:55:00,77.41,7.1,17095
07-Aug-2022 01:00:00,79.59,7.1,16908
07-Aug-2022 01:05:00,79.38,7.1,16891
07-Aug-2022 01:10:00,79.38,7.1,16815
07-Aug-2022 01:15:00,78.96,7.1,16795
07-Aug-2022 01:20:00,78.94,7.1,16753
07-Aug-2022 01:25:00,77.44,7.1,16655
07-Aug-2022 01:30:00,77.37,7.1,16653
07-Aug-2022 01:35:00,77.36,7.1,16569
07-Aug-2022 01:40:00,77.36,7.1,16521
07-Aug-2022 01:45:00,77.28,7.1,16421
07-Aug-2022 01:50:00,77.21,7.1,16393
07-Aug-2022 01:55:00,77.1,7.1,16340
07-Aug-2022 02:00:00,85.62,7.1,16232
07-Aug-2022 02:05:00,77.4,7.1,16185
07-Aug-2022 02:10:00,75.64,7.1,16123
07-Aug-2022 02:15:00,72.39,7.1,16100
07-Aug-2022 02:20:00,75.64,7.1,16087
07-Aug-2022 02:25:00,72.39,7.1,16055
07-Aug-2022 02:30:00,72.39,7.1,16018
07-Aug-2022 02:35:00,69.98,7.1,15948
07-Aug-2022 02:40:00,72.39,7.1,15934
07-Aug-2022 02:45:00,72.39,7.1,15829
07-Aug-2022 02:50:00,69.97,7.1,15797
07-Aug-2022 02:55:00,69.96,7.1,15758
07-Aug-2022 03:00:00,68.16,7.1,15711
07-Aug-2022 03:05:00,68.16,7.1,15720
07-Aug-2022 03:10:00,59.97,7.1,15688
07-Aug-2022 03:15:00,59.97,7.1,15627
07-Aug-2022 03:20:00,59.97,7.1,15559
07-Aug-2022 03:25:00,59.97,7.1,15534
07-Aug-2022 03:30:00,68.16,7.1,15497
07-Aug-2022 03:35:00,68.16,7.1,15552
07-Aug-2022 03:40:00,59.96,7.1,15523
07-Aug-2022 03:45:00,59.96,7.1,15484
07-Aug-2022 03:50:00,59.96,7.1,15549
07-Aug-2022 03:55:00,59.96,7.1,15539
07-Aug-2022 04:00:00,75.65,7.1,15432
07-Aug-2022 04:05:00,54.97,7.1,15373
07-Aug-2022 04:10:00,68.16,7.1,15372
07-Aug-2022 04:15:00,54.97,7.1,15382
07-Aug-2022 04:20:00,54.96,7.1,15302
07-Aug-2022 04:25:00,54.96,7.1,15290
07-Aug-2022 04:30:00,54.97,7.1,15263
07-Aug-2022 04:35:00,54.96,7.1,15250
07-Aug-2022 04:40:00,54.97,7.1,15300
07-Aug-2022 04:45:00,54.97,7.1,15251
07-Aug-2022 04:50:00,54.96,7.1,15210
07-Aug-2022 04:55:00,54.96,7.1,15213
07-Aug-2022 05:00:00,85.52,7.1,15158
07-Aug-2022 05:05:00,75.66,7.1,15151
07-Aug-2022 05:10:00,68.16,7.1,15158
07-Aug-2022 05:15:00,68.16,7.1,15163
07-Aug-2022 05:20:00,68.16,7.1,15184
07-Aug-2022 05:25:00,68.16,7.1,15313
07-Aug-2022 05:30:00,68.16,7.1,15396
07-Aug-2022 05:35:00,57.32,7.1,15359
07-Aug-2022 05:40:00,75.66,7.1,15289
07-Aug-2022 05:45:00,75.69,7.1,15324
07-Aug-2022 05:50:00,75.66,7.1,15400
07-Aug-2022 05:55:00,57.32,7.1,15397
07-Aug-2022 06:00:00,55.56,7.1,15221
07-Aug-2022 06:05:00,57.29,7.1,15172
07-Aug-2022 06:10:00,57.29,7.1,15088
07-Aug-2022 06:15:00,57.29,7.1,15082
07-Aug-2022 06:20:00,57.29,7.1,15161
07-Aug-2022 06:25:00,57.29,7.1,15096
07-Aug-2022 06:30:00,57.29,7.1,15081
07-Aug-2022 06:35:00,57.29,7.1,15109
07-Aug-2022 06:40:00,55.86,7.1,15097
07-Aug-2022 06:45:00,57.3,7.1,15131
07-Aug-2022 06:50:00,68.16,7.1,15220
07-Aug-2022 06:55:00,75.64,7.1,15267
07-Aug-2022 07:00:00,14.35,7.1,15356
07-Aug-2022 07:05:00,54.86,7.1,15502
07-Aug-2022 07:10:00,54.95,7.1,15598
07-Aug-2022 07:15:00,54.95,7.1,15740
07-Aug-2022 07:20:00,54.91,7.1,15777
07-Aug-2022 07:25:00,54.95,7.1,15803
07-Aug-2022 07:30:00,54.95,7.1,15982
07-Aug-2022 07:35:00,55.5,7.1,16030
07-Aug-2022 07:40:00,55.51,7.1,16118
07-Aug-2022 07:45:00,57.28,7.1,16190
07-Aug-2022 07:50:00,57.29,7.1,16240
07-Aug-2022 07:55:00,75.69,7.1,16352
07-Aug-2022 08:00:00,75.64,7.1,16539
07-Aug-2022 08:05:00,77.69,7.1,16746
07-Aug-2022 08:10:00,78.7,7.1,16817
07-Aug-2022 08:15:00,79.23,7.1,17025
07-Aug-2022 08:20:00,79.24,7.1,17179
07-Aug-2022 08:25:00,79.24,7.1,17156
07-Aug-2022 08:30:00,79.73,7.1,17314
07-Aug-2022 08:35:00,79.9,7.1,17434
07-Aug-2022 08:40:00,79.9,7.1,17468
07-Aug-2022 08:45:00,80,7.1,17618
07-Aug-2022 08:50:00,81.39,7.1,17757
07-Aug-2022 08:55:00,93.34,7.1,17799
07-Aug-2022 09:00:00,79.74,7.1,17956
07-Aug-2022 09:05:00,80.01,7.1,18129
07-Aug-2022 09:10:00,80.01,7.1,18330
07-Aug-2022 09:15:00,80.01,7.1,18444
07-Aug-2022 09:20:00,80.01,7.1,18531
07-Aug-2022 09:25:00,80.01,7.1,18593
07-Aug-2022 09:30:00,80.01,7.1,18518
07-Aug-2022 09:35:00,80.37,7.1,18632
07-Aug-2022 09:40:00,80.29,7.1,18761
07-Aug-2022 09:45:00,81.46,7.1,18834
07-Aug-2022 09:50:00,86.58,7.1,19032
07-Aug-2022 09:55:00,110.33,7.1,19074
07-Aug-2022 10:00:00,79.73,7.1,19110
07-Aug-2022 10:05:00,80.01,7.1,19220
07-Aug-2022 10:10:00,80.01,7.1,19279
07-Aug-2022 10:15:00,80.01,7.1,19355
07-Aug-2022 10:20:00,80.02,7.1,19421
07-Aug-2022 10:25:00,80.02,7.1,19530
07-Aug-2022 10:30:00,86.59,7.1,19864
07-Aug-2022 10:35:00,80.63,7.1,19993
07-Aug-2022 10:40:00,110.53,7.1,20051
07-Aug-2022 10:45:00,86.59,7.1,20096
07-Aug-2022 10:50:00,98.24,7.1,20097
07-Aug-2022 10:55:00,126.08,7.1,20221
07-Aug-2022 11:00:00,108.75,7.1,20430
07-Aug-2022 11:05:00,108.75,7.1,20556
07-Aug-2022 11:10:00,110.97,7.1,20631
07-Aug-2022 11:15:00,110.98,7.1,20678
07-Aug-2022 11:20:00,110.97,7.1,20612
07-Aug-2022 11:25:00,110.98,7.1,20623
07-Aug-2022 11:30:00,112.12,7.1,20750
07-Aug-2022 11:35:00,112.12,7.1,20856
07-Aug-2022 11:40:00,110.98,7.1,20813
07-Aug-2022 11:45:00,110.54,7.1,20885
07-Aug-2022 11:50:00,110.98,7.1,20861
07-Aug-2022 11:55:00,110.98,7.1,20771
07-Aug-2022 12:00:00,105.2,7.1,20837
07-Aug-2022 12:05:00,108.75,7.1,20838
07-Aug-2022 12:10:00,108.75,7.1,20916
07-Aug-2022 12:15:00,108.75,7.1,20985
07-Aug-2022 12:20:00,108.75,7.1,21002
07-Aug-2022 12:25:00,108.75,7.1,21089
07-Aug-2022 12:30:00,110.97,7.1,21132
07-Aug-2022 12:35:00,110.97,7.1,21156
07-Aug-2022 12:40:00,110.97,7.1,21178
07-Aug-2022 12:45:00,110.98,7.1,21187
07-Aug-2022 12:50:00,110.98,7.1,21244
07-Aug-2022 12:55:00,110.98,7.1,21256
07-Aug-2022 13:00:00,145.13,7.1,21313
07-Aug-2022 13:05:00,145.13,7.1,21366
07-Aug-2022 13:10:00,136.6,7.1,21360
07-Aug-2022 13:15:00,145.03,7.1,21337
07-Aug-2022 13:20:00,110.97,7.1,21487
07-Aug-2022 13:25:00,110.98,7.1,21424
07-Aug-2022 13:30:00,110.97,7.1,21407
07-Aug-2022 13:35:00,108.75,7.1,21454
07-Aug-2022 13:40:00,108.75,7.1,21444
07-Aug-2022 13:45:00,108.76,7.1,21416
07-Aug-2022 13:50:00,108.75,7.1,21230
07-Aug-2022 13:55:00,95.63,7.1,21214
07-Aug-2022 14:00:00,108.75,7.1,21162
07-Aug-2022 14:05:00,108.75,7.1,21147
07-Aug-2022 14:10:00,108.75,7.1,21102
07-Aug-2022 14:15:00,108.75,7.1,21013
07-Aug-2022 14:20:00,108.75,7.1,20991
07-Aug-2022 14:25:00,102.96,7.1,20969
07-Aug-2022 14:30:00,91.6,7.1,20997
07-Aug-2022 14:35:00,102.96,7.1,20986
07-Aug-2022 14:40:00,94.88,7.1,20967
07-Aug-2022 14:45:00,99.6,7.1,20964
07-Aug-2022 14:50:00,102.96,7.1,20909
07-Aug-2022 14:55:00,102.96,7.1,20863
07-Aug-2022 15:00:00,80.21,7.1,20879
07-Aug-2022 15:05:00,80.16,7.1,20845
07-Aug-2022 15:10:00,77.44,7.1,20994
07-Aug-2022 15:15:00,77.67,7.1,21027
07-Aug-2022 15:20:00,77.67,7.1,20981
07-Aug-2022 15:25:00,77.67,7.1,20985
07-Aug-2022 15:30:00,77.67,7.1,20981
07-Aug-2022 15:35:00,80.01,7.1,21022
07-Aug-2022 15:40:00,80.21,7.1,21046
07-Aug-2022 15:45:00,86.58,7.1,21085
07-Aug-2022 15:50:00,86.59,7.1,21129
07-Aug-2022 15:55:00,88.46,7.1,21052
07-Aug-2022 16:00:00,104.7,7.1,21189
07-Aug-2022 16:05:00,104.7,7.1,21233
07-Aug-2022 16:10:00,105.33,7.1,21341
07-Aug-2022 16:15:00,112.01,7.1,21386
07-Aug-2022 16:20:00,112.13,7.1,21319
07-Aug-2022 16:25:00,112.13,7.1,21392
07-Aug-2022 16:30:00,153.25,7.1,21546
07-Aug-2022 16:35:00,148.95,7.1,21581
07-Aug-2022 16:40:00,148.95,7.1,21593
07-Aug-2022 16:45:00,148.95,7.1,21825
07-Aug-2022 16:50:00,148.95,7.1,21884
07-Aug-2022 16:55:00,148.95,7.1,22022
07-Aug-2022 17:00:00,112.01,7.1,22044
07-Aug-2022 17:05:00,104.7,7.1,22062
07-Aug-2022 17:10:00,105.14,7.1,21947
07-Aug-2022 17:15:00,153.25,7.1,21815
07-Aug-2022 17:20:00,112.13,7.1,21799
07-Aug-2022 17:25:00,112.13,7.1,21716
07-Aug-2022 17:30:00,112.02,7.1,21723
07-Aug-2022 17:35:00,112.01,7.1,21740
07-Aug-2022 17:40:00,112.01,7.1,21721
07-Aug-2022 17:45:00,112.02,7.1,21685
07-Aug-2022 17:50:00,112.13,7.1,21583
07-Aug-2022 17:55:00,112.13,7.1,21504
07-Aug-2022 18:00:00,101.55,7.1,21456
07-Aug-2022 18:05:00,104.7,7.1,21498
07-Aug-2022 18:10:00,104.71,7.1,21479
07-Aug-2022 18:15:00,105.2,7.1,21606
07-Aug-2022 18:20:00,105.33,7.1,21643
07-Aug-2022 18:25:00,105.2,7.1,21657
07-Aug-2022 18:30:00,105.2,7.1,21861
07-Aug-2022 18:35:00,112.01,7.1,21808
07-Aug-2022 18:40:00,112.01,7.1,21777
07-Aug-2022 18:45:00,112.01,7.1,21771
07-Aug-2022 18:50:00,112.02,7.1,21726
07-Aug-2022 18:55:00,112.13,7.1,21672
07-Aug-2022 19:00:00,104.7,7.1,21636
07-Aug-2022 19:05:00,105.2,7.1,21545
07-Aug-2022 19:10:00,112.01,7.1,21565
07-Aug-2022 19:15:00,112.01,7.1,21540
07-Aug-2022 19:20:00,112.01,7.1,21610
07-Aug-2022 19:25:00,112.01,7.1,21632
07-Aug-2022 19:30:00,112.01,7.1,21627
07-Aug-2022 19:35:00,112.01,7.1,21630
07-Aug-2022 19:40:00,112.02,7.1,21649
07-Aug-2022 19:45:00,112.02,7.1,21590
07-Aug-2022 19:50:00,112.01,7.1,21561
07-Aug-2022 19:55:00,105.2,7.1,21521
07-Aug-2022 20:00:00,408.2,7.1,21494
07-Aug-2022 20:05:00,226.31,7.1,21465
07-Aug-2022 20:10:00,226.31,7.1,21355
07-Aug-2022 20:15:00,226.31,7.1,21378
07-Aug-2022 20:20:00,229.07,7.1,21334
07-Aug-2022 20:25:00,229.07,7.1,21381
07-Aug-2022 20:30:00,232.29,7.1,21486
07-Aug-2022 20:35:00,232.29,7.1,21546
07-Aug-2022 20:40:00,236.2,7.1,21593
07-Aug-2022 20:45:00,256.21,7.1,21528
07-Aug-2022 20:50:00,236.2,7.1,21548
07-Aug-2022 20:55:00,245.16,7.1,21591
07-Aug-2022 21:00:00,226.31,7.1,21548
07-Aug-2022 21:05:00,258.4,7.1,21587
07-Aug-2022 21:10:00,1999,7.1,21559
07-Aug-2022 21:15:00,432.43,7.1,21531
07-Aug-2022 21:20:00,1999,7.1,21618
07-Aug-2022 21:25:00,1999,7.1,21542
07-Aug-2022 21:30:00,226.31,7.1,21517
07-Aug-2022 21:35:00,226.31,7.1,21476
07-Aug-2022 21:40:00,226.31,7.1,21104
07-Aug-2022 21:45:00,226.31,7.1,21016
07-Aug-2022 21:50:00,226.31,7.1,20952
07-Aug-2022 21:55:00,226.31,7.1,20943
07-Aug-2022 22:00:00,157.73,7.1,20713
07-Aug-2022 22:05:00,155.2,7.1,20576
07-Aug-2022 22:10:00,148.96,7.1,20507
07-Aug-2022 22:15:00,145.91,7.1,20458
07-Aug-2022 22:20:00,128.95,7.1,20469
07-Aug-2022 22:25:00,112.13,7.1,20440
07-Aug-2022 22:30:00,112.13,7.1,20422
07-Aug-2022 22:35:00,112.02,7.1,20297
07-Aug-2022 22:40:00,112.01,7.1,20191
07-Aug-2022 22:45:00,104.7,7.1,20108
07-Aug-2022 22:50:00,102.96,7.1,19922
07-Aug-2022 22:55:00,80.29,7.1,19855
07-Aug-2022 23:00:00,93.72,7.1,19721
07-Aug-2022 23:05:00,112.01,7.1,19452
07-Aug-2022 23:10:00,93.72,7.1,19370
07-Aug-2022 23:15:00,93.72,7.1,19271
07-Aug-2022 23:20:00,80.55,7.1,19249
07-Aug-2022 23:25:00,80.21,7.1,19176
07-Aug-2022 23:30:00,80.01,7.1,19043
07-Aug-2022 23:35:00,80.01,7.1,18953
07-Aug-2022 23:40:00,80.01,7.1,18826
07-Aug-2022 23:45:00,80.01,7.1,18737
07-Aug-2022 23:50:00,80.01,7.1,18687
07-Aug-2022 23:55:00,80.01,7.1,18513
08-Aug-2022 00:00:00,80.01,7.1,18293
08-Aug-2022 00:05:00,80.01,7.1,18202
08-Aug-2022 00:10:00,79.74,7.1,18157
08-Aug-2022 00:15:00,79.74,7.1,18043
08-Aug-2022 00:20:00,79.74,7.1,17950
08-Aug-2022 00:25:00,79.24,7.1,17862
08-Aug-2022 00:30:00,79.24,7.1,17760
08-Aug-2022 00:35:00,79.23,7.1,17692
08-Aug-2022 00:40:00,79.23,7.1,17655
08-Aug-2022 00:45:00,79.23,7.1,17674
08-Aug-2022 00:50:00,78.43,7.1,17593
08-Aug-2022 00:55:00,77.61,7.1,17527
08-Aug-2022 01:00:00,80.01,7.1,17384
08-Aug-2022 01:05:00,80.01,7.1,17409
08-Aug-2022 01:10:00,80.01,7.1,17320
08-Aug-2022 01:15:00,86.59,7.1,17212
08-Aug-2022 01:20:00,80.26,7.1,17212
08-Aug-2022 01:25:00,80.01,7.1,17122
08-Aug-2022 01:30:00,80.01,7.1,17043
08-Aug-2022 01:35:00,80.01,7.1,17018
08-Aug-2022 01:40:00,80.01,7.1,16961
08-Aug-2022 01:45:00,80.01,7.1,16884
08-Aug-2022 01:50:00,80.01,7.1,16833
08-Aug-2022 01:55:00,78.98,7.1,16738
08-Aug-2022 02:00:00,80.01,7.1,16688
08-Aug-2022 02:05:00,80.01,7.1,16652
08-Aug-2022 02:10:00,80.01,7.1,16611
08-Aug-2022 02:15:00,80.01,7.1,16594
08-Aug-2022 02:20:00,80.01,7.1,16537
08-Aug-2022 02:25:00,80.01,7.1,16589
08-Aug-2022 02:30:00,80.01,7.1,16556
08-Aug-2022 02:35:00,80.01,7.1,16558
08-Aug-2022 02:40:00,80.01,7.1,16547
08-Aug-2022 02:45:00,80.01,7.1,16512
08-Aug-2022 02:50:00,80.01,7.1,16445
08-Aug-2022 02:55:00,80.01,7.1,16328
08-Aug-2022 03:00:00,80.01,7.1,16302
08-Aug-2022 03:05:00,80.01,7.1,16339
08-Aug-2022 03:10:00,79.14,7.1,16290
08-Aug-2022 03:15:00,79.14,7.1,16276
08-Aug-2022 03:20:00,79.14,7.1,16227
08-Aug-2022 03:25:00,79.14,7.1,16155
08-Aug-2022 03:30:00,75.7,7.1,16178
08-Aug-2022 03:35:00,80.01,7.1,16173
08-Aug-2022 03:40:00,75.64,7.1,16164
08-Aug-2022 03:45:00,75.64,7.1,16004
08-Aug-2022 03:50:00,68.19,7.1,15890
08-Aug-2022 03:55:00,75.47,7.1,15855
08-Aug-2022 04:00:00,68.19,7.1,15833
08-Aug-2022 04:05:00,58.11,7.1,15875
08-Aug-2022 04:10:00,68.16,7.1,15749
08-Aug-2022 04:15:00,58.09,7.1,15746
08-Aug-2022 04:20:00,58.09,7.1,15746
08-Aug-2022 04:25:00,58.09,7.1,15752
08-Aug-2022 04:30:00,58.09,7.1,15654
08-Aug-2022 04:35:00,58.09,7.1,15635
08-Aug-2022 04:40:00,55.56,7.1,15658
08-Aug-2022 04:45:00,58.09,7.1,15761
08-Aug-2022 04:50:00,69.23,7.1,15744
08-Aug-2022 04:55:00,68.16,7.1,15874
08-Aug-2022 05:00:00,68.16,7.1,15922
08-Aug-2022 05:05:00,68.19,7.1,16110
08-Aug-2022 05:10:00,58.11,7.1,16147
08-Aug-2022 05:15:00,68.1,7.1,16219
08-Aug-2022 05:20:00,68.16,7.1,16196
08-Aug-2022 05:25:00,58.12,7.1,16191
08-Aug-2022 05:30:00,69.24,7.1,16214
08-Aug-2022 05:35:00,69.24,7.1,16270
08-Aug-2022 05:40:00,69.23,7.1,16326
08-Aug-2022 05:45:00,69.24,7.1,16361
08-Aug-2022 05:50:00,69.24,7.1,16370
08-Aug-2022 05:55:00,75.5,7.1,16454
08-Aug-2022 06:00:00,75.5,7.1,16582
08-Aug-2022 06:05:00,75.5,7.1,16687
08-Aug-2022 06:10:00,75.5,7.1,16801
08-Aug-2022 06:15:00,75.64,7.1,16916
08-Aug-2022 06:20:00,75.64,7.1,16958
08-Aug-2022 06:25:00,75.64,7.1,16984
08-Aug-2022 06:30:00,75.65,7.1,17057
08-Aug-2022 06:35:00,77.51,7.1,16961
08-Aug-2022 06:40:00,77.53,7.1,17019
08-Aug-2022 06:45:00,78.92,7.1,17095
08-Aug-2022 06:50:00,79.15,7.1,17022
08-Aug-2022 06:55:00,79.73,7.1,17046
08-Aug-2022 07:00:00,75.5,7.1,17210
08-Aug-2022 07:05:00,77.57,7.1,17552
08-Aug-2022 07:10:00,78.22,7.1,17680
08-Aug-2022 07:15:00,78.81,7.1,17796
08-Aug-2022 07:20:00,79.9,7.1,17909
08-Aug-2022 07:25:00,79.73,7.1,17991
08-Aug-2022 07:30:00,79.9,7.1,18161
08-Aug-2022 07:35:00,79.73,7.1,18273
08-Aug-2022 07:40:00,79.73,7.1,18380
08-Aug-2022 07:45:00,80.01,7.1,18515
08-Aug-2022 07:50:00,80.01,7.1,18710
08-Aug-2022 07:55:00,80.01,7.1,18955
08-Aug-2022 08:00:00,80.12,7.1,19061
08-Aug-2022 08:05:00,80.12,7.1,19213
08-Aug-2022 08:10:00,80.21,7.1,19372
08-Aug-2022 08:15:00,80.02,7.1,19455
08-Aug-2022 08:20:00,80.22,7.1,19526
08-Aug-2022 08:25:00,80.21,7.1,19470
08-Aug-2022 08:30:00,80.55,7.1,19483
08-Aug-2022 08:35:00,80.55,7.1,19572
08-Aug-2022 08:40:00,80.55,7.1,19609
08-Aug-2022 08:45:00,86.59,7.1,19670
08-Aug-2022 08:50:00,86.59,7.1,19803
08-Aug-2022 08:55:00,86.59,7.1,19746
08-Aug-2022 09:00:00,86.59,7.1,19788
08-Aug-2022 09:05:00,86.59,7.1,19860
08-Aug-2022 09:10:00,86.59,7.1,19886
08-Aug-2022 09:15:00,86.59,7.1,19853
08-Aug-2022 09:20:00,91.6,7.1,19920
08-Aug-2022 09:25:00,91.6,7.1,19911
08-Aug-2022 09:30:00,99.3,7.1,19971
08-Aug-2022 09:35:00,93.67,7.1,19948
08-Aug-2022 09:40:00,98.96,7.1,20041
08-Aug-2022 09:45:00,110.97,7.1,20073
08-Aug-2022 09:50:00,108.75,7.1,20155
08-Aug-2022 09:55:00,108.75,7.1,20148
08-Aug-2022 10:00:00,150.75,7.1,20106
08-Aug-2022 10:05:00,138.95,7.1,20187
08-Aug-2022 10:10:00,147.96,7.1,20255
08-Aug-2022 10:15:00,147.98,7.1,20285
08-Aug-2022 10:20:00,125.66,7.1,20432
08-Aug-2022 10:25:00,147.98,7.1,20557
08-Aug-2022 10:30:00,125.65,7.1,20665
08-Aug-2022 10:35:00,160.04,7.1,20679
08-Aug-2022 10:40:00,160.04,7.1,20686
08-Aug-2022 10:45:00,156.28,7.1,20667
08-Aug-2022 10:50:00,150.83,7.1,20648
08-Aug-2022 10:55:00,147.96,7.1,20648
08-Aug-2022 11:00:00,160.04,7.1,20497
08-Aug-2022 11:05:00,150.06,7.1,20530
08-Aug-2022 11:10:00,153.22,7.1,20524
08-Aug-2022 11:15:00,156.28,7.1,20396
08-Aug-2022 11:20:00,150.84,7.1,20392
08-Aug-2022 11:25:00,160.04,7.1,20517
08-Aug-2022 11:30:00,153.23,7.1,20633
08-Aug-2022 11:35:00,160.04,7.1,20737
08-Aug-2022 11:40:00,155.98,7.1,20771
08-Aug-2022 11:45:00,150.83,7.1,20927
08-Aug-2022 11:50:00,150.84,7.1,20870
08-Aug-2022 11:55:00,147.98,7.1,20916
08-Aug-2022 12:00:00,150.83,7.1,21078
