date,P,G,L
01-May-2022 00:00:00,41.2,6.02,66621
01-May-2022 00:05:00,42.41,6.02,66326
01-May-2022 00:10:00,41.24,6.02,66221
01-May-2022 00:15:00,41.35,6.02,65927
01-May-2022 00:20:00,41.08,6.02,65828
01-May-2022 00:25:00,40.46,6.02,65554
01-May-2022 00:30:00,40.13,6.02,65317
01-May-2022 00:35:00,39.8,6.02,65190
01-May-2022 00:40:00,39.92,6.02,64805
01-May-2022 00:45:00,36.75,6.02,64553
01-May-2022 00:50:00,39.58,6.02,64096
01-May-2022 00:55:00,42.28,6.02,63961
01-May-2022 01:00:00,43.69,6.02,63850
01-May-2022 01:05:00,43.14,6.02,63795
01-May-2022 01:10:00,46.61,6.02,63588
01-May-2022 01:15:00,47.77,6.02,63737
01-May-2022 01:20:00,46.56,6.02,63618
01-May-2022 01:25:00,46.83,6.02,63463
01-May-2022 01:30:00,46.16,6.02,63029
01-May-2022 01:35:00,46.73,6.02,63235
01-May-2022 01:40:00,46.25,6.02,62970
01-May-2022 01:45:00,46.11,6.02,62830
01-May-2022 01:50:00,46.32,6.02,62583
01-May-2022 01:55:00,44.8,6.02,62729
01-May-2022 02:00:00,44.26,6.02,62540
01-May-2022 02:05:00,42.5,6.02,62374
01-May-2022 02:10:00,47.27,6.02,62098
01-May-2022 02:15:00,42.97,6.02,62287
01-May-2022 02:20:00,45.15,6.02,62370
01-May-2022 02:25:00,45.38,6.02,62039
01-May-2022 02:30:00,45.3,6.02,62066
01-May-2022 02:35:00,45.23,6.02,62125
01-May-2022 02:40:00,45,6.02,62168
01-May-2022 02:45:00,46.19,6.02,62039
01-May-2022 02:50:00,44.73,6.02,61981
01-May-2022 02:55:00,47.34,6.02,61827
01-May-2022 03:00:00,47.01,6.02,61723
01-May-2022 03:05:00,46.76,6.02,61807
01-May-2022 03:10:00,47.96,6.02,61758
01-May-2022 03:15:00,44.07,6.02,61743
01-May-2022 03:20:00,45.72,6.02,61527
01-May-2022 03:25:00,45.59,6.02,61651
01-May-2022 03:30:00,46.95,6.02,61621
01-May-2022 03:35:00,55.46,6.02,61636
01-May-2022 03:40:00,47.12,6.02,61669
01-May-2022 03:45:00,46.9,6.02,61695
01-May-2022 03:50:00,45.74,6.02,61403
01-May-2022 03:55:00,45.9,6.02,61512
01-May-2022 04:00:00,44.91,6.02,61656
01-May-2022 04:05:00,45.5,6.02,61747
01-May-2022 04:10:00,45.85,6.02,61790
01-May-2022 04:15:00,45.05,6.02,61956
01-May-2022 04:20:00,45.61,6.02,61774
01-May-2022 04:25:00,47.4,6.02,61831
01-May-2022 04:30:00,45.89,6.02,61854
01-May-2022 04:35:00,46.13,6.02,61882
01-May-2022 04:40:00,45.91,6.02,61906
01-May-2022 04:45:00,47.23,6.02,61834
01-May-2022 04:50:00,46.12,6.02,62025
01-May-2022 04:55:00,46.12,6.02,62071
01-May-2022 05:00:00,46.64,6.02,62077
01-May-2022 05:05:00,47.44,6.02,62148
01-May-2022 05:10:00,49.59,6.02,62684
01-May-2022 05:15:00,47.75,6.02,62849
01-May-2022 05:20:00,47.72,6.02,62794
01-May-2022 05:25:00,49.68,6.02,62786
01-May-2022 05:30:00,49.67,6.02,62795
01-May-2022 05:35:00,49.75,6.02,62768
01-May-2022 05:40:00,48.58,6.02,63226
01-May-2022 05:45:00,48.38,6.02,63462
01-May-2022 05:50:00,47.69,6.02,63326
01-May-2022 05:55:00,38.07,6.02,63203
01-May-2022 06:00:00,45.34,6.02,63226
01-May-2022 06:05:00,46.78,6.02,63232
01-May-2022 06:10:00,47.7,6.02,63709
01-May-2022 06:15:00,50.38,6.02,63813
01-May-2022 06:20:00,50.6,6.02,64033
01-May-2022 06:25:00,50.79,6.02,64009
01-May-2022 06:30:00,50.33,6.02,63966
01-May-2022 06:35:00,47.49,6.02,63968
01-May-2022 06:40:00,49.13,6.02,64071
01-May-2022 06:45:00,42.31,6.02,64183
01-May-2022 06:50:00,48.79,6.02,64150
01-May-2022 06:55:00,44.09,6.02,64177
01-May-2022 07:00:00,44.59,6.02,64366
01-May-2022 07:05:00,46.6,6.02,64283
01-May-2022 07:10:00,46.75,6.02,64750
01-May-2022 07:15:00,59.63,6.02,64892
01-May-2022 07:20:00,49.54,6.02,65254
01-May-2022 07:25:00,46.75,6.02,65225
01-May-2022 07:30:00,46.23,6.02,65179
01-May-2022 07:35:00,46.46,6.02,65225
01-May-2022 07:40:00,45.67,6.02,65528
01-May-2022 07:45:00,41.61,6.02,65797
01-May-2022 07:50:00,48.55,6.02,65768
01-May-2022 07:55:00,42.24,6.02,65872
01-May-2022 08:00:00,42.45,6.02,66068
01-May-2022 08:05:00,37.36,6.02,66307
01-May-2022 08:10:00,39.63,6.02,66574
01-May-2022 08:15:00,44.19,6.02,66694
01-May-2022 08:20:00,43.4,6.02,66822
01-May-2022 08:25:00,41.88,6.02,67020
01-May-2022 08:30:00,36.39,6.02,66981
01-May-2022 08:35:00,43.98,6.02,67435
01-May-2022 08:40:00,43.9,6.02,67709
01-May-2022 08:45:00,43.75,6.02,67664
01-May-2022 08:50:00,41.73,6.02,67703
01-May-2022 08:55:00,41.11,6.02,67552
01-May-2022 09:00:00,38.68,6.02,67665
01-May-2022 09:05:00,39.67,6.02,67894
01-May-2022 09:10:00,40.98,6.02,68167
01-May-2022 09:15:00,44.57,6.02,68287
01-May-2022 09:20:00,44.32,6.02,68504
01-May-2022 09:25:00,44.62,6.02,68729
01-May-2022 09:30:00,44.74,6.02,68826
01-May-2022 09:35:00,45.41,6.02,69049
01-May-2022 09:40:00,46.19,6.02,68946
01-May-2022 09:45:00,42.95,6.02,69058
01-May-2022 09:50:00,43.67,6.02,68944
01-May-2022 09:55:00,45.84,6.02,68910
01-May-2022 10:00:00,43.19,6.02,68959
01-May-2022 10:05:00,41.44,6.02,69082
01-May-2022 10:10:00,45.37,6.02,68990
01-May-2022 10:15:00,43.23,6.02,69316
01-May-2022 10:20:00,43.49,6.02,69416
01-May-2022 10:25:00,43.54,6.02,69471
01-May-2022 10:30:00,43.3,6.02,69499
01-May-2022 10:35:00,43.28,6.02,69341
01-May-2022 10:40:00,43.64,6.02,69397
01-May-2022 10:45:00,42.55,6.02,69548
01-May-2022 10:50:00,44.43,6.02,69492
01-May-2022 10:55:00,44.34,6.02,69684
01-May-2022 11:00:00,44.21,6.02,69765
01-May-2022 11:05:00,44.46,6.02,69771
01-May-2022 11:10:00,44.2,6.02,69882
01-May-2022 11:15:00,44.51,6.02,69752
01-May-2022 11:20:00,44.44,6.02,69570
01-May-2022 11:25:00,44.54,6.02,69695
01-May-2022 11:30:00,43.31,6.02,70073
01-May-2022 11:35:00,43.14,6.02,69984
01-May-2022 11:40:00,43.16,6.02,70165
01-May-2022 11:45:00,39.92,6.02,70171
01-May-2022 11:50:00,42.52,6.02,70207
01-May-2022 11:55:00,42.57,6.02,70234
01-May-2022 12:00:00,41.06,6.02,70357
01-May-2022 12:05:00,43.17,6.02,70372
01-May-2022 12:10:00,42.95,6.02,70496
01-May-2022 12:15:00,42.16,6.02,70413
01-May-2022 12:20:00,41.85,6.02,70599
01-May-2022 12:25:00,42.56,6.02,70502
01-May-2022 12:30:00,42.27,6.02,70456
01-May-2022 12:35:00,42.88,6.02,70483
01-May-2022 12:40:00,38.65,6.02,70299
01-May-2022 12:45:00,41.92,6.02,70609
01-May-2022 12:50:00,41.95,6.02,70560
01-May-2022 12:55:00,43.73,6.02,70711
01-May-2022 13:00:00,42.67,6.02,70796
01-May-2022 13:05:00,43.62,6.02,71027
01-May-2022 13:10:00,43.64,6.02,70822
01-May-2022 13:15:00,43.31,6.02,70999
01-May-2022 13:20:00,40.56,6.02,70927
01-May-2022 13:25:00,41.2,6.02,71278
01-May-2022 13:30:00,43.85,6.02,71360
01-May-2022 13:35:00,44.15,6.02,71357
01-May-2022 13:40:00,43.1,6.02,71224
01-May-2022 13:45:00,37.94,6.02,71258
01-May-2022 13:50:00,42.6,6.02,71189
01-May-2022 13:55:00,41.04,6.02,71182
01-May-2022 14:00:00,44.98,6.02,71514
01-May-2022 14:05:00,40.35,6.02,71430
01-May-2022 14:10:00,44.36,6.02,71667
01-May-2022 14:15:00,45.5,6.02,71544
01-May-2022 14:20:00,56.66,6.02,71555
01-May-2022 14:25:00,61.26,6.02,71924
01-May-2022 14:30:00,64.83,6.02,71991
01-May-2022 14:35:00,56.36,6.02,72015
01-May-2022 14:40:00,53.98,6.02,71914
01-May-2022 14:45:00,56.18,6.02,71807
01-May-2022 14:50:00,52.69,6.02,71663
01-May-2022 14:55:00,46.84,6.02,71713
01-May-2022 15:00:00,48.52,6.02,72057
01-May-2022 15:05:00,59.04,6.02,72207
01-May-2022 15:10:00,58.92,6.02,72326
01-May-2022 15:15:00,59.64,6.02,72410
01-May-2022 15:20:00,58.26,6.02,72695
01-May-2022 15:25:00,54.32,6.02,72867
01-May-2022 15:30:00,57.33,6.02,72877
01-May-2022 15:35:00,59.15,6.02,72811
01-May-2022 15:40:00,49.63,6.02,72951
01-May-2022 15:45:00,49.64,6.02,72928
01-May-2022 15:50:00,45.91,6.02,72888
01-May-2022 15:55:00,51.43,6.02,72968
01-May-2022 16:00:00,52.89,6.02,73293
01-May-2022 16:05:00,51.88,6.02,73256
01-May-2022 16:10:00,49.61,6.02,73500
01-May-2022 16:15:00,43.78,6.02,73697
01-May-2022 16:20:00,45.49,6.02,73860
01-May-2022 16:25:00,47.31,6.02,74161
01-May-2022 16:30:00,55.85,6.02,74076
01-May-2022 16:35:00,55.58,6.02,74174
01-May-2022 16:40:00,49.42,6.02,74269
01-May-2022 16:45:00,58.6,6.02,74421
01-May-2022 16:50:00,54.58,6.02,74506
01-May-2022 16:55:00,49.31,6.02,74591
01-May-2022 17:00:00,44.9,6.02,74707
01-May-2022 17:05:00,50.27,6.02,74763
01-May-2022 17:10:00,53.11,6.02,74901
01-May-2022 17:15:00,59.65,6.02,75096
01-May-2022 17:20:00,60.88,6.02,75241
01-May-2022 17:25:00,63.96,6.02,75563
01-May-2022 17:30:00,72.65,6.02,75628
01-May-2022 17:35:00,69.28,6.02,75894
01-May-2022 17:40:00,88.84,6.02,76117
01-May-2022 17:45:00,81.03,6.02,76136
01-May-2022 17:50:00,76.51,6.02,76256
01-May-2022 17:55:00,94.46,6.02,76526
01-May-2022 18:00:00,83.68,6.02,76432
01-May-2022 18:05:00,79.14,6.02,76750
01-May-2022 18:10:00,63.69,6.02,76573
01-May-2022 18:15:00,64.2,6.02,76653
01-May-2022 18:20:00,64.99,6.02,76645
01-May-2022 18:25:00,88.29,6.02,76689
01-May-2022 18:30:00,79.21,6.02,76517
01-May-2022 18:35:00,82.9,6.02,76542
01-May-2022 18:40:00,91.2,6.02,76666
01-May-2022 18:45:00,64.18,6.02,76672
01-May-2022 18:50:00,68.65,6.02,76608
01-May-2022 18:55:00,70.59,6.02,76957
01-May-2022 19:00:00,62.7,6.02,77099
01-May-2022 19:05:00,58.39,6.02,77058
01-May-2022 19:10:00,46.5,6.02,77002
01-May-2022 19:15:00,59.2,6.02,76918
01-May-2022 19:20:00,66.98,6.02,77109
01-May-2022 19:25:00,92.04,6.02,77059
01-May-2022 19:30:00,91.38,6.02,77291
01-May-2022 19:35:00,79.45,6.02,77345
01-May-2022 19:40:00,113.37,6.02,77604
01-May-2022 19:45:00,71.52,6.02,77656
01-May-2022 19:50:00,66.18,6.02,77624
01-May-2022 19:55:00,62.52,6.02,77677
01-May-2022 20:00:00,57.19,6.02,77973
01-May-2022 20:05:00,63.49,6.02,77903
01-May-2022 20:10:00,60.73,6.02,78215
01-May-2022 20:15:00,85.02,6.02,78143
01-May-2022 20:20:00,70.96,6.02,78409
01-May-2022 20:25:00,84.2,6.02,78352
01-May-2022 20:30:00,97.72,6.02,78425
01-May-2022 20:35:00,103.71,6.02,78648
01-May-2022 20:40:00,70.14,6.02,78776
01-May-2022 20:45:00,79.83,6.02,78702
01-May-2022 20:50:00,77.63,6.02,78742
01-May-2022 20:55:00,80.53,6.02,78511
01-May-2022 21:00:00,102.09,6.02,78382
01-May-2022 21:05:00,94.52,6.02,78408
01-May-2022 21:10:00,95.85,6.02,78253
01-May-2022 21:15:00,80.02,6.02,78202
01-May-2022 21:20:00,91.85,6.02,77896
01-May-2022 21:25:00,91.85,6.02,77896
01-May-2022 21:30:00,58.49,6.02,77654
01-May-2022 21:35:00,71.64,6.02,77351
01-May-2022 21:40:00,56.88,6.02,76957
01-May-2022 21:45:00,56.06,6.02,76890
01-May-2022 21:50:00,56.14,6.02,76100
01-May-2022 21:55:00,61.06,6.02,75977
01-May-2022 22:00:00,60.84,6.02,75746
01-May-2022 22:05:00,55.77,6.02,75358
01-May-2022 22:10:00,78.54,6.02,75135
01-May-2022 22:15:00,69.05,6.02,74427
01-May-2022 22:20:00,55.55,6.02,74196
01-May-2022 22:25:00,55.01,6.02,73801
01-May-2022 22:30:00,45.77,6.02,73334
01-May-2022 22:35:00,45.07,6.02,72829
01-May-2022 22:40:00,44.76,6.02,72621
01-May-2022 22:45:00,50.96,6.02,72286
01-May-2022 22:50:00,51.54,6.02,71853
01-May-2022 22:55:00,44.71,6.02,71655
01-May-2022 23:00:00,49,6.02,71183
01-May-2022 23:05:00,46.57,6.02,70702
01-May-2022 23:10:00,44.58,6.02,69999
01-May-2022 23:15:00,43.65,6.02,69867
01-May-2022 23:20:00,50.14,6.02,69581
01-May-2022 23:25:00,44.34,6.02,69160
01-May-2022 23:30:00,56.07,6.02,68824
01-May-2022 23:35:00,40.02,6.02,68543
01-May-2022 23:40:00,46.06,6.02,68333
01-May-2022 23:45:00,42.73,6.02,68227
01-May-2022 23:50:00,55.85,6.02,67823
01-May-2022 23:55:00,45.93,6.02,67470
02-May-2022 00:00:00,41.68,6.02,67210
02-May-2022 00:05:00,43.17,6.02,67081
02-May-2022 00:10:00,44.82,6.02,66625
02-May-2022 00:15:00,42.38,6.02,66546
02-May-2022 00:20:00,44.58,6.02,66308
02-May-2022 00:25:00,41.27,6.02,65995
02-May-2022 00:30:00,44.29,6.02,65579
02-May-2022 00:35:00,44.03,6.02,65230
02-May-2022 00:40:00,42.81,6.02,65299
02-May-2022 00:45:00,43.27,6.02,65185
02-May-2022 00:50:00,43.33,6.02,65094
02-May-2022 00:55:00,49.62,6.02,64996
02-May-2022 01:00:00,44.23,6.02,64782
02-May-2022 01:05:00,46.61,6.02,64663
02-May-2022 01:10:00,45.95,6.02,64488
02-May-2022 01:15:00,45.67,6.02,64221
02-May-2022 01:20:00,43.21,6.02,64033
02-May-2022 01:25:00,44.44,6.02,63886
02-May-2022 01:30:00,43.93,6.02,63524
02-May-2022 01:35:00,43.39,6.02,63393
02-May-2022 01:40:00,45.54,6.02,63174
02-May-2022 01:45:00,40.87,6.02,63580
02-May-2022 01:50:00,43.79,6.02,63290
02-May-2022 01:55:00,47.75,6.02,63201
02-May-2022 02:00:00,40.49,6.02,63112
02-May-2022 02:05:00,42.95,6.02,62935
02-May-2022 02:10:00,45.48,6.02,62779
02-May-2022 02:15:00,43.44,6.02,63107
02-May-2022 02:20:00,44.56,6.02,62934
02-May-2022 02:25:00,42.56,6.02,62876
02-May-2022 02:30:00,41.39,6.02,62695
02-May-2022 02:35:00,46.08,6.02,62578
02-May-2022 02:40:00,42.62,6.02,62636
02-May-2022 02:45:00,45.87,6.02,62708
02-May-2022 02:50:00,45.48,6.02,62534
02-May-2022 02:55:00,46.84,6.02,62674
02-May-2022 03:00:00,44.94,6.02,62576
02-May-2022 03:05:00,45.37,6.02,62361
02-May-2022 03:10:00,43.13,6.02,62501
02-May-2022 03:15:00,43.4,6.02,62328
02-May-2022 03:20:00,43.51,6.02,62696
02-May-2022 03:25:00,43.71,6.02,62508
02-May-2022 03:30:00,43.42,6.02,62470
02-May-2022 03:35:00,43.46,6.02,62301
02-May-2022 03:40:00,42.85,6.02,62479
02-May-2022 03:45:00,43.5,6.02,62706
02-May-2022 03:50:00,43.99,6.02,62743
02-May-2022 03:55:00,43.63,6.02,62824
02-May-2022 04:00:00,42.92,6.02,62912
02-May-2022 04:05:00,42.28,6.02,62965
02-May-2022 04:10:00,42.53,6.02,63162
02-May-2022 04:15:00,42.67,6.02,63538
02-May-2022 04:20:00,42.82,6.02,63656
02-May-2022 04:25:00,42.96,6.02,63906
02-May-2022 04:30:00,43.2,6.02,63761
02-May-2022 04:35:00,43.7,6.02,64210
02-May-2022 04:40:00,42.74,6.02,64480
02-May-2022 04:45:00,43.19,6.02,64548
02-May-2022 04:50:00,41.11,6.02,64610
02-May-2022 04:55:00,41.65,6.02,64869
02-May-2022 05:00:00,36.16,6.02,65007
02-May-2022 05:05:00,43.48,6.02,65292
02-May-2022 05:10:00,14.53,6.02,66079
02-May-2022 05:15:00,43.49,6.02,66236
02-May-2022 05:20:00,44.34,6.02,66500
02-May-2022 05:25:00,43.6,6.02,67011
02-May-2022 05:30:00,57.86,6.02,67653
02-May-2022 05:35:00,59.39,6.02,67738
02-May-2022 05:40:00,58.68,6.02,67738
02-May-2022 05:45:00,63.78,6.02,68592
02-May-2022 05:50:00,61.35,6.02,69151
02-May-2022 05:55:00,55.29,6.02,69546
02-May-2022 06:00:00,56.52,6.02,69888
02-May-2022 06:05:00,59.94,6.02,70653
02-May-2022 06:10:00,61.04,6.02,71772
02-May-2022 06:15:00,140.06,6.02,72425
02-May-2022 06:20:00,66.81,6.02,73204
02-May-2022 06:25:00,66.87,6.02,73852
02-May-2022 06:30:00,100.53,6.02,74197
02-May-2022 06:35:00,93.69,6.02,74610
02-May-2022 06:40:00,102.4,6.02,75115
02-May-2022 06:45:00,93.4,6.02,75224
02-May-2022 06:50:00,140.99,6.02,75625
02-May-2022 06:55:00,71.79,6.02,76000
02-May-2022 07:00:00,59.14,6.02,76009
02-May-2022 07:05:00,65.44,6.02,76438
02-May-2022 07:10:00,66.99,6.02,77114
02-May-2022 07:15:00,66.83,6.02,77719
02-May-2022 07:20:00,67.54,6.02,77931
02-May-2022 07:25:00,72.74,6.02,78170
02-May-2022 07:30:00,71.11,6.02,78354
02-May-2022 07:35:00,71.99,6.02,78761
02-May-2022 07:40:00,83.09,6.02,79014
02-May-2022 07:45:00,89.06,6.02,79147
02-May-2022 07:50:00,88.19,6.02,79277
02-May-2022 07:55:00,71.98,6.02,79572
02-May-2022 08:00:00,72.8,6.02,79637
02-May-2022 08:05:00,74.32,6.02,79850
02-May-2022 08:10:00,110.24,6.02,79812
02-May-2022 08:15:00,87.64,6.02,80186
02-May-2022 08:20:00,91.62,6.02,80267
02-May-2022 08:25:00,83.95,6.02,80463
02-May-2022 08:30:00,73.8,6.02,80590
02-May-2022 08:35:00,79.5,6.02,80630
02-May-2022 08:40:00,73.02,6.02,80769
02-May-2022 08:45:00,68.98,6.02,80518
02-May-2022 08:50:00,69.15,6.02,80729
02-May-2022 08:55:00,66.73,6.02,80796
02-May-2022 09:00:00,64.85,6.02,80517
02-May-2022 09:05:00,74.18,6.02,80417
02-May-2022 09:10:00,92.65,6.02,80691
02-May-2022 09:15:00,102.57,6.02,80944
02-May-2022 09:20:00,84.85,6.02,81250
02-May-2022 09:25:00,88.14,6.02,81348
02-May-2022 09:30:00,82.3,6.02,81525
02-May-2022 09:35:00,146.97,6.02,81541
02-May-2022 09:40:00,88.39,6.02,81580
02-May-2022 09:45:00,70.69,6.02,81654
02-May-2022 09:50:00,64.5,6.02,81341
02-May-2022 09:55:00,70.35,6.02,81572
02-May-2022 10:00:00,67.03,6.02,81477
02-May-2022 10:05:00,67.92,6.02,81402
02-May-2022 10:10:00,72.53,6.02,81519
02-May-2022 10:15:00,69.75,6.02,81722
02-May-2022 10:20:00,72.33,6.02,81900
02-May-2022 10:25:00,73.13,6.02,81674
02-May-2022 10:30:00,71.77,6.02,81841
02-May-2022 10:35:00,72.19,6.02,82012
02-May-2022 10:40:00,74.73,6.02,81934
02-May-2022 10:45:00,73.63,6.02,81904
02-May-2022 10:50:00,73.95,6.02,82047
02-May-2022 10:55:00,97.97,6.02,82234
02-May-2022 11:00:00,145.09,6.02,82088
02-May-2022 11:05:00,145.26,6.02,82185
02-May-2022 11:10:00,322.31,6.02,82191
02-May-2022 11:15:00,84.88,6.02,82143
02-May-2022 11:20:00,66.68,6.02,82047
02-May-2022 11:25:00,63.3,6.02,82115
02-May-2022 11:30:00,65.37,6.02,82257
02-May-2022 11:35:00,65.41,6.02,82336
02-May-2022 11:40:00,66.94,6.02,82509
02-May-2022 11:45:00,66.39,6.02,82437
02-May-2022 11:50:00,70.94,6.02,82467
02-May-2022 11:55:00,85.38,6.02,82142
02-May-2022 12:00:00,59.95,6.02,82330
02-May-2022 12:05:00,65.17,6.02,82139
02-May-2022 12:10:00,72.92,6.02,82225
02-May-2022 12:15:00,98.71,6.02,82265
02-May-2022 12:20:00,133.49,6.02,82275
02-May-2022 12:25:00,125.24,6.02,82502
02-May-2022 12:30:00,125.34,6.02,82451
02-May-2022 12:35:00,97.98,6.02,82390
02-May-2022 12:40:00,118.87,6.02,82397
02-May-2022 12:45:00,120.97,6.02,82548
02-May-2022 12:50:00,94.42,6.02,82740
02-May-2022 12:55:00,88.59,6.02,82464
02-May-2022 13:00:00,131.51,6.02,82649
02-May-2022 13:05:00,110.68,6.02,82491
02-May-2022 13:10:00,97.75,6.02,82847
02-May-2022 13:15:00,99.82,6.02,83008
02-May-2022 13:20:00,120.77,6.02,82757
02-May-2022 13:25:00,99.57,6.02,82935
02-May-2022 13:30:00,126.97,6.02,82961
02-May-2022 13:35:00,158.29,6.02,83074
02-May-2022 13:40:00,155.5,6.02,82967
02-May-2022 13:45:00,171.3,6.02,82787
02-May-2022 13:50:00,114.94,6.02,82697
02-May-2022 13:55:00,96.61,6.02,82976
02-May-2022 14:00:00,96.31,6.02,82866
02-May-2022 14:05:00,103.18,6.02,82924
02-May-2022 14:10:00,99.16,6.02,83102
02-May-2022 14:15:00,99.97,6.02,83049
02-May-2022 14:20:00,99.84,6.02,83141
02-May-2022 14:25:00,94.39,6.02,83332
02-May-2022 14:30:00,95.75,6.02,83075
02-May-2022 14:35:00,126.34,6.02,82949
02-May-2022 14:40:00,127.08,6.02,82947
02-May-2022 14:45:00,123.25,6.02,83032
02-May-2022 14:50:00,125.67,6.02,83142
02-May-2022 14:55:00,110.68,6.02,83263
02-May-2022 15:00:00,94.8,6.02,83296
02-May-2022 15:05:00,94.35,6.02,83299
02-May-2022 15:10:00,104.82,6.02,83269
02-May-2022 15:15:00,96.43,6.02,83349
02-May-2022 15:20:00,107.82,6.02,83116
02-May-2022 15:25:00,117.31,6.02,83266
02-May-2022 15:30:00,114.62,6.02,83510
02-May-2022 15:35:00,105.84,6.02,83556
02-May-2022 15:40:00,112.83,6.02,83348
02-May-2022 15:45:00,140.39,6.02,83527
02-May-2022 15:50:00,124.8,6.02,83586
02-May-2022 15:55:00,248.61,6.02,83696
02-May-2022 16:00:00,113.7,6.02,83932
02-May-2022 16:05:00,99.03,6.02,83904
02-May-2022 16:10:00,98.76,6.02,83792
02-May-2022 16:15:00,108.68,6.02,83814
02-May-2022 16:20:00,127.4,6.02,84224
02-May-2022 16:25:00,124.88,6.02,84082
02-May-2022 16:30:00,119.01,6.02,84178
02-May-2022 16:35:00,138.22,6.02,84271
02-May-2022 16:40:00,116.24,6.02,84372
02-May-2022 16:45:00,130.64,6.02,84250
02-May-2022 16:50:00,100.1,6.02,84144
02-May-2022 16:55:00,95.62,6.02,84199
02-May-2022 17:00:00,107.58,6.02,84369
02-May-2022 17:05:00,123.38,6.02,84718
02-May-2022 17:10:00,103.5,6.02,84833
02-May-2022 17:15:00,113.99,6.02,84822
02-May-2022 17:20:00,137.39,6.02,85024
02-May-2022 17:25:00,116.29,6.02,85234
02-May-2022 17:30:00,137.44,6.02,85131
02-May-2022 17:35:00,137.55,6.02,85254
02-May-2022 17:40:00,134.36,6.02,85466
02-May-2022 17:45:00,134.44,6.02,85584
02-May-2022 17:50:00,132.02,6.02,85810
02-May-2022 17:55:00,132.35,6.02,85647
02-May-2022 18:00:00,134.68,6.02,85582
02-May-2022 18:05:00,133.49,6.02,85397
02-May-2022 18:10:00,141.83,6.02,85497
02-May-2022 18:15:00,141.68,6.02,85332
02-May-2022 18:20:00,142.77,6.02,85409
02-May-2022 18:25:00,210.97,6.02,85638
02-May-2022 18:30:00,221.38,6.02,85827
02-May-2022 18:35:00,231.89,6.02,85879
02-May-2022 18:40:00,176,6.02,85833
02-May-2022 18:45:00,229.81,6.02,85669
02-May-2022 18:50:00,178.42,6.02,85639
02-May-2022 18:55:00,225.78,6.02,85516
02-May-2022 19:00:00,133.95,6.02,85501
02-May-2022 19:05:00,234.31,6.02,85397
02-May-2022 19:10:00,116.73,6.02,85300
02-May-2022 19:15:00,111.1,6.02,85247
02-May-2022 19:20:00,109.88,6.02,85220
02-May-2022 19:25:00,103.07,6.02,85165
02-May-2022 19:30:00,114.3,6.02,85340
02-May-2022 19:35:00,113.62,6.02,85117
02-May-2022 19:40:00,97.06,6.02,85181
02-May-2022 19:45:00,120.15,6.02,85149
02-May-2022 19:50:00,121.95,6.02,85081
02-May-2022 19:55:00,111.11,6.02,85069
02-May-2022 20:00:00,119.28,6.02,85178
02-May-2022 20:05:00,123.42,6.02,85277
02-May-2022 20:10:00,120,6.02,85495
02-May-2022 20:15:00,131.01,6.02,85343
02-May-2022 20:20:00,123.27,6.02,85684
02-May-2022 20:25:00,121.18,6.02,85801
02-May-2022 20:30:00,133.86,6.02,85780
02-May-2022 20:35:00,104.43,6.02,85877
02-May-2022 20:40:00,116.92,6.02,85850
02-May-2022 20:45:00,121.35,6.02,85785
02-May-2022 20:50:00,111.05,6.02,85776
02-May-2022 20:55:00,116.87,6.02,85622
02-May-2022 21:00:00,72.04,6.02,85614
02-May-2022 21:05:00,91.98,6.02,85327
02-May-2022 21:10:00,88.07,6.02,85019
02-May-2022 21:15:00,76.35,6.02,84671
02-May-2022 21:20:00,72.82,6.02,84464
02-May-2022 21:25:00,73.97,6.02,84282
02-May-2022 21:30:00,72.09,6.02,84211
02-May-2022 21:35:00,67.42,6.02,83647
02-May-2022 21:40:00,71.89,6.02,83151
02-May-2022 21:45:00,66.26,6.02,82750
02-May-2022 21:50:00,65.18,6.02,82355
02-May-2022 21:55:00,87.42,6.02,82014
02-May-2022 22:00:00,64.52,6.02,81655
02-May-2022 22:05:00,68.9,6.02,81185
02-May-2022 22:10:00,80.06,6.02,80613
02-May-2022 22:15:00,78.01,6.02,80281
02-May-2022 22:20:00,70.46,6.02,79829
02-May-2022 22:25:00,72.43,6.02,79263
02-May-2022 22:30:00,74.08,6.02,78830
02-May-2022 22:35:00,69.68,6.02,78219
02-May-2022 22:40:00,70.06,6.02,77738
02-May-2022 22:45:00,60.89,6.02,77099
02-May-2022 22:50:00,62.13,6.02,76605
02-May-2022 22:55:00,65.57,6.02,76439
02-May-2022 23:00:00,61.75,6.02,76176
02-May-2022 23:05:00,89.7,6.02,75667
02-May-2022 23:10:00,80.62,6.02,75012
02-May-2022 23:15:00,67.29,6.02,74644
02-May-2022 23:20:00,67.29,6.02,74644
02-May-2022 23:25:00,67.97,6.02,73672
02-May-2022 23:30:00,60.78,6.02,73108
02-May-2022 23:35:00,61.3,6.02,72349
02-May-2022 23:40:00,45.93,6.02,72170
02-May-2022 23:45:00,61.34,6.02,72031
02-May-2022 23:50:00,66.03,6.02,71846
02-May-2022 23:55:00,66.75,6.02,71376
03-May-2022 00:00:00,75.21,6.88,70969
03-May-2022 00:05:00,75.05,6.88,70614
03-May-2022 00:10:00,86.72,6.88,70378
03-May-2022 00:15:00,47.26,6.88,69977
03-May-2022 00:20:00,47.21,6.88,69174
03-May-2022 00:25:00,47.46,6.88,69234
03-May-2022 00:30:00,49.84,6.88,68967
