date,rt_lmp,gas,load_rt
09-Jan-2022 04:10:00,124.21,8.8,15466
09-Jan-2022 04:15:00,111.78,8.8,15479
09-Jan-2022 04:20:00,151.44,8.8,15445
09-Jan-2022 04:25:00,134.66,8.8,15456
09-Jan-2022 04:30:00,134.63,8.8,15434
09-Jan-2022 04:35:00,151.42,8.8,15458
09-Jan-2022 04:40:00,145.12,8.8,15460
09-Jan-2022 04:45:00,124.17,8.8,15439
09-Jan-2022 04:50:00,112.3,8.8,15482
09-Jan-2022 04:55:00,111.7,8.8,15473
09-Jan-2022 05:00:00,86.29,8.8,15483
09-Jan-2022 05:05:00,89.72,8.8,15530
09-Jan-2022 05:10:00,89.72,8.8,15558
09-Jan-2022 05:15:00,110.78,8.8,15583
09-Jan-2022 05:20:00,121.59,8.8,15556
09-Jan-2022 05:25:00,112.3,8.8,15569
09-Jan-2022 05:30:00,112.27,8.8,15594
09-Jan-2022 05:35:00,124.16,8.8,15623
09-Jan-2022 05:40:00,112.29,8.8,15675
09-Jan-2022 05:45:00,112.28,8.8,15669
09-Jan-2022 05:50:00,86.3,8.8,15687
09-Jan-2022 05:55:00,77.31,8.8,15724
09-Jan-2022 06:00:00,81.94,8.8,15734
09-Jan-2022 06:05:00,83.39,8.8,15706
09-Jan-2022 06:10:00,78.9,8.8,15768
09-Jan-2022 06:15:00,75.43,8.8,15857
09-Jan-2022 06:20:00,65.62,8.8,15850
09-Jan-2022 06:25:00,77.6,8.8,15900
09-Jan-2022 06:30:00,81.92,8.8,15961
09-Jan-2022 06:35:00,83.38,8.8,15980
09-Jan-2022 06:40:00,81.96,8.8,16047
09-Jan-2022 06:45:00,72.33,8.8,16070
09-Jan-2022 06:50:00,112.24,8.8,16040
09-Jan-2022 06:55:00,112.27,8.8,16068
09-Jan-2022 07:00:00,109.71,8.8,16167
09-Jan-2022 07:05:00,107.5,8.8,16172
09-Jan-2022 07:10:00,107.5,8.8,16226
09-Jan-2022 07:15:00,111.67,8.8,16309
09-Jan-2022 07:20:00,112.08,8.8,16379
09-Jan-2022 07:25:00,112.09,8.8,16391
09-Jan-2022 07:30:00,111.66,8.8,16456
09-Jan-2022 07:35:00,111.66,8.8,16401
09-Jan-2022 07:40:00,117.34,8.8,16460
09-Jan-2022 07:45:00,111.79,8.8,16544
09-Jan-2022 07:50:00,118.13,8.8,16473
09-Jan-2022 07:55:00,118.15,8.8,16591
09-Jan-2022 08:00:00,116.71,8.8,16614
09-Jan-2022 08:05:00,111.78,8.8,16646
09-Jan-2022 08:10:00,116.77,8.8,16755
09-Jan-2022 08:15:00,116.7,8.8,16757
09-Jan-2022 08:20:00,116.76,8.8,16728
09-Jan-2022 08:25:00,116.76,8.8,16896
09-Jan-2022 08:30:00,116.76,8.8,16989
09-Jan-2022 08:35:00,116.7,8.8,16985
09-Jan-2022 08:40:00,116.77,8.8,17103
09-Jan-2022 08:45:00,116.77,8.8,17143
09-Jan-2022 08:50:00,124.28,8.8,17212
09-Jan-2022 08:55:00,116.73,8.8,17239
09-Jan-2022 09:00:00,111.79,8.8,17254
09-Jan-2022 09:05:00,111.83,8.8,17370
09-Jan-2022 09:10:00,112.8,8.8,17474
09-Jan-2022 09:15:00,151.48,8.8,17453
09-Jan-2022 09:20:00,106.97,8.8,17558
09-Jan-2022 09:25:00,107.55,8.8,17633
09-Jan-2022 09:30:00,107.65,8.8,17702
09-Jan-2022 09:35:00,109.25,8.8,17653
09-Jan-2022 09:40:00,124.42,8.8,17738
09-Jan-2022 09:45:00,124.42,8.8,17787
09-Jan-2022 09:50:00,151.48,8.8,17799
09-Jan-2022 09:55:00,149.7,8.8,17910
09-Jan-2022 10:00:00,110.86,8.8,17935
09-Jan-2022 10:05:00,118.59,8.8,18035
09-Jan-2022 10:10:00,118.59,8.8,18061
09-Jan-2022 10:15:00,124.28,8.8,18074
09-Jan-2022 10:20:00,125.9,8.8,18138
09-Jan-2022 10:25:00,151.73,8.8,18152
09-Jan-2022 10:30:00,151.73,8.8,18233
09-Jan-2022 10:35:00,151.73,8.8,18186
09-Jan-2022 10:40:00,151.73,8.8,18316
09-Jan-2022 10:45:00,151.48,8.8,18298
09-Jan-2022 10:50:00,151.48,8.8,18322
09-Jan-2022 10:55:00,151.73,8.8,18333
09-Jan-2022 11:00:00,144.6,8.8,18369
09-Jan-2022 11:05:00,124.28,8.8,18405
09-Jan-2022 11:10:00,119.86,8.8,18422
09-Jan-2022 11:15:00,119.86,8.8,18438
09-Jan-2022 11:20:00,118.56,8.8,18511
09-Jan-2022 11:25:00,106.81,8.8,18486
09-Jan-2022 11:30:00,115.37,8.8,18546
09-Jan-2022 11:35:00,108.59,8.8,18546
09-Jan-2022 11:40:00,101.11,8.8,18515
09-Jan-2022 11:45:00,87.19,8.8,18603
09-Jan-2022 11:50:00,92.98,8.8,18619
09-Jan-2022 11:55:00,91.59,8.8,18675
09-Jan-2022 12:00:00,108.31,8.8,18660
09-Jan-2022 12:05:00,123.45,8.8,18684
09-Jan-2022 12:10:00,122.01,8.8,18772
09-Jan-2022 12:15:00,123.04,8.8,18785
09-Jan-2022 12:20:00,123.47,8.8,18734
09-Jan-2022 12:25:00,123.47,8.8,18783
09-Jan-2022 12:30:00,119.88,8.8,18799
09-Jan-2022 12:35:00,119.88,8.8,18773
09-Jan-2022 12:40:00,119.46,8.8,18794
09-Jan-2022 12:45:00,118.57,8.8,18816
09-Jan-2022 12:50:00,118.34,8.8,18810
09-Jan-2022 12:55:00,110.85,8.8,18789
09-Jan-2022 13:00:00,87.1,8.8,18740
09-Jan-2022 13:05:00,92.89,8.8,18799
09-Jan-2022 13:10:00,92.13,8.8,18802
09-Jan-2022 13:15:00,92.88,8.8,18777
09-Jan-2022 13:20:00,86.99,8.8,18788
09-Jan-2022 13:25:00,86.99,8.8,18806
09-Jan-2022 13:30:00,92.14,8.8,18810
09-Jan-2022 13:35:00,87.2,8.8,18808
09-Jan-2022 13:40:00,108.16,8.8,18746
09-Jan-2022 13:45:00,92.14,8.8,18745
09-Jan-2022 13:50:00,92.93,8.8,18739
09-Jan-2022 13:55:00,87.1,8.8,18775
09-Jan-2022 14:00:00,92.14,8.8,18765
09-Jan-2022 14:05:00,86.99,8.8,18764
09-Jan-2022 14:10:00,90.64,8.8,18807
09-Jan-2022 14:15:00,103.8,8.8,18764
09-Jan-2022 14:20:00,92.14,8.8,18702
09-Jan-2022 14:25:00,110.85,8.8,18775
09-Jan-2022 14:30:00,92.89,8.8,18821
09-Jan-2022 14:35:00,92.14,8.8,18769
09-Jan-2022 14:40:00,103.79,8.8,18744
09-Jan-2022 14:45:00,86.98,8.8,18736
09-Jan-2022 14:50:00,89.39,8.8,18741
09-Jan-2022 14:55:00,86.98,8.8,18755
09-Jan-2022 15:00:00,86.97,8.8,18713
09-Jan-2022 15:05:00,86.97,8.8,18724
09-Jan-2022 15:10:00,86.96,8.8,18776
09-Jan-2022 15:15:00,86.95,8.8,18794
09-Jan-2022 15:20:00,86.97,8.8,18770
09-Jan-2022 15:25:00,86.97,8.8,18785
09-Jan-2022 15:30:00,86.97,8.8,18844
09-Jan-2022 15:35:00,86.97,8.8,18859
09-Jan-2022 15:40:00,86.97,8.8,18811
09-Jan-2022 15:45:00,86.97,8.8,18881
09-Jan-2022 15:50:00,86.97,8.8,18896
09-Jan-2022 15:55:00,86.96,8.8,18895
09-Jan-2022 16:00:00,95.72,8.8,19033
09-Jan-2022 16:05:00,97.06,8.8,18934
09-Jan-2022 16:10:00,97.35,8.8,19051
09-Jan-2022 16:15:00,96.03,8.8,19122
09-Jan-2022 16:20:00,96.79,8.8,19112
09-Jan-2022 16:25:00,103.9,8.8,19123
09-Jan-2022 16:30:00,108.38,8.8,19228
09-Jan-2022 16:35:00,101.37,8.8,19324
09-Jan-2022 16:40:00,96.29,8.8,19367
09-Jan-2022 16:45:00,108.43,8.8,19417
09-Jan-2022 16:50:00,108.06,8.8,19562
09-Jan-2022 16:55:00,105.47,8.8,19695
09-Jan-2022 17:00:00,108.15,8.8,19727
09-Jan-2022 17:05:00,111.08,8.8,19744
09-Jan-2022 17:10:00,105.85,8.8,19825
09-Jan-2022 17:15:00,111.93,8.8,19875
09-Jan-2022 17:20:00,108.32,8.8,19868
09-Jan-2022 17:25:00,111.2,8.8,19925
09-Jan-2022 17:30:00,110.86,8.8,19905
09-Jan-2022 17:35:00,91.01,8.8,19942
09-Jan-2022 17:40:00,96.43,8.8,19948
09-Jan-2022 17:45:00,87.31,8.8,19940
09-Jan-2022 17:50:00,87.17,8.8,19830
09-Jan-2022 17:55:00,87.16,8.8,19891
09-Jan-2022 18:00:00,87.71,8.8,19849
09-Jan-2022 18:05:00,87.71,8.8,19866
09-Jan-2022 18:10:00,87.43,8.8,19873
09-Jan-2022 18:15:00,87.26,8.8,19801
09-Jan-2022 18:20:00,87.21,8.8,19835
09-Jan-2022 18:25:00,87.16,8.8,19769
09-Jan-2022 18:30:00,87.21,8.8,19819
09-Jan-2022 18:35:00,87.21,8.8,19672
09-Jan-2022 18:40:00,87.19,8.8,19650
09-Jan-2022 18:45:00,87.21,8.8,19655
09-Jan-2022 18:50:00,87.2,8.8,19646
09-Jan-2022 18:55:00,87.11,8.8,19628
09-Jan-2022 19:00:00,87.08,8.8,19571
09-Jan-2022 19:05:00,86.98,8.8,19541
09-Jan-2022 19:10:00,86.99,8.8,19476
09-Jan-2022 19:15:00,87.08,8.8,19344
09-Jan-2022 19:20:00,87.08,8.8,19409
09-Jan-2022 19:25:00,87.08,8.8,19345
09-Jan-2022 19:30:00,87.08,8.8,19358
09-Jan-2022 19:35:00,87.08,8.8,19281
09-Jan-2022 19:40:00,86.98,8.8,19216
09-Jan-2022 19:45:00,86.97,8.8,19217
09-Jan-2022 19:50:00,87.18,8.8,19242
09-Jan-2022 19:55:00,87.34,8.8,19160
09-Jan-2022 20:00:00,64.5,8.8,19105
09-Jan-2022 20:04:50,NaN,NaN,NaN
09-Jan-2022 20:05:00,72.69,8.8,19025
09-Jan-2022 20:06:08,NaN,NaN,NaN
09-Jan-2022 20:09:50,NaN,NaN,NaN
09-Jan-2022 20:10:00,110.86,8.8,19008
09-Jan-2022 20:15:00,110.86,8.8,19010
09-Jan-2022 20:20:00,119.9,8.8,18974
09-Jan-2022 20:21:14,NaN,NaN,NaN
09-Jan-2022 20:22:26,NaN,NaN,NaN
09-Jan-2022 20:25:00,110.86,8.8,18863
09-Jan-2022 20:30:00,110.86,8.8,18899
09-Jan-2022 20:35:00,119.89,8.8,18828
09-Jan-2022 20:40:00,110.86,8.8,18789
09-Jan-2022 20:45:00,83.22,8.8,18667
09-Jan-2022 20:50:00,29.2,8.8,18645
09-Jan-2022 20:55:00,65.91,8.8,18549
09-Jan-2022 21:00:00,69.77,8.8,18528
09-Jan-2022 21:05:00,69.6,8.8,18446
09-Jan-2022 21:10:00,66.74,8.8,18381
09-Jan-2022 21:15:00,68.95,8.8,18306
09-Jan-2022 21:20:00,69.01,8.8,18233
09-Jan-2022 21:25:00,68.43,8.8,18191
09-Jan-2022 21:30:00,68.42,8.8,18158
09-Jan-2022 21:35:00,69.69,8.8,18068
09-Jan-2022 21:40:00,70.95,8.8,17954
09-Jan-2022 21:45:00,66.67,8.8,17883
09-Jan-2022 21:50:00,65.65,8.8,17875
09-Jan-2022 21:55:00,66.95,8.8,17806
09-Jan-2022 22:00:00,29.08,8.8,17707
09-Jan-2022 22:05:00,29.1,8.8,17703
09-Jan-2022 22:10:00,65.71,8.8,17570
09-Jan-2022 22:15:00,66.95,8.8,17451
09-Jan-2022 22:18:38,NaN,NaN,NaN
09-Jan-2022 22:19:56,NaN,NaN,NaN
09-Jan-2022 22:20:00,64.27,8.8,17297
09-Jan-2022 22:25:00,64.27,8.8,17276
09-Jan-2022 22:30:00,64.27,8.8,17240
09-Jan-2022 22:35:00,64.28,8.8,17139
09-Jan-2022 22:40:00,61.97,8.8,17102
09-Jan-2022 22:45:00,56.72,8.8,17025
09-Jan-2022 22:50:00,29.09,8.8,16954
09-Jan-2022 22:55:00,29.09,8.8,16916
09-Jan-2022 23:00:00,65.65,8.8,16825
09-Jan-2022 23:05:00,53.73,8.8,16640
09-Jan-2022 23:10:00,29,8.8,16611
09-Jan-2022 23:15:00,27.45,8.8,16550
09-Jan-2022 23:20:00,26.95,8.8,16470
09-Jan-2022 23:25:00,26.88,8.8,16338
09-Jan-2022 23:30:00,26.99,8.8,16367
09-Jan-2022 23:35:00,26.95,8.8,16323
09-Jan-2022 23:40:00,26.95,8.8,16300
09-Jan-2022 23:45:00,26.91,8.8,16161
09-Jan-2022 23:50:00,27.16,8.8,16087
09-Jan-2022 23:55:00,27.03,8.8,16068
10-Jan-2022 00:00:00,27.14,8.8,16090
10-Jan-2022 00:05:00,27.54,8.8,16045
10-Jan-2022 00:10:00,27.13,8.8,15950
10-Jan-2022 00:15:00,27.1,8.8,15933
10-Jan-2022 00:20:00,27.5,8.8,15881
10-Jan-2022 00:25:00,28.99,8.8,15844
10-Jan-2022 00:30:00,27.51,8.8,15733
10-Jan-2022 00:35:00,27.5,8.8,15707
10-Jan-2022 00:40:00,27.07,8.8,15668
10-Jan-2022 00:45:00,26.99,8.8,15651
10-Jan-2022 00:50:00,26.99,8.8,15632
10-Jan-2022 00:55:00,26.98,8.8,15648
10-Jan-2022 01:00:00,27.5,8.8,15559
10-Jan-2022 01:05:00,28.95,8.8,15454
10-Jan-2022 01:10:00,28.97,8.8,15426
10-Jan-2022 01:15:00,29.05,8.8,15438
10-Jan-2022 01:20:00,29.05,8.8,15460
10-Jan-2022 01:25:00,29.04,8.8,15407
10-Jan-2022 01:30:00,28.97,8.8,15358
10-Jan-2022 01:35:00,27.45,8.8,15397
10-Jan-2022 01:40:00,27.05,8.8,15321
10-Jan-2022 01:45:00,27.05,8.8,15352
10-Jan-2022 01:50:00,27.17,8.8,15252
10-Jan-2022 01:55:00,27.05,8.8,15277
10-Jan-2022 02:00:00,27.48,8.8,15270
10-Jan-2022 02:05:00,27.07,8.8,15268
10-Jan-2022 02:10:00,26.98,8.8,15225
10-Jan-2022 02:15:00,26.98,8.8,15264
10-Jan-2022 02:20:00,26.98,8.8,15208
10-Jan-2022 02:25:00,27.07,8.8,15231
10-Jan-2022 02:30:00,27.49,8.8,15141
10-Jan-2022 02:35:00,27.05,8.8,15163
10-Jan-2022 02:40:00,26.96,8.8,15160
10-Jan-2022 02:45:00,26.96,8.8,15157
10-Jan-2022 02:50:00,26.96,8.8,15068
10-Jan-2022 02:55:00,27.07,8.8,15171
10-Jan-2022 03:00:00,27.21,8.8,15176
10-Jan-2022 03:05:00,27.08,8.8,15200
10-Jan-2022 03:10:00,26.93,8.8,15122
10-Jan-2022 03:15:00,26.98,8.8,15163
10-Jan-2022 03:20:00,27.06,8.8,15210
10-Jan-2022 03:25:00,27.07,8.8,15215
10-Jan-2022 03:30:00,27.09,8.8,15202
10-Jan-2022 03:35:00,27.12,8.8,15208
10-Jan-2022 03:40:00,27.01,8.8,15286
10-Jan-2022 03:45:00,27.04,8.8,15287
10-Jan-2022 03:50:00,27.04,8.8,15259
10-Jan-2022 03:55:00,27.1,8.8,15263
10-Jan-2022 04:00:00,27.11,8.8,15283
10-Jan-2022 04:05:00,27.22,8.8,15327
10-Jan-2022 04:10:00,27.41,8.8,15422
10-Jan-2022 04:15:00,27.44,8.8,15463
10-Jan-2022 04:20:00,27.66,8.8,15462
10-Jan-2022 04:25:00,27.66,8.8,15509
10-Jan-2022 04:30:00,27.65,8.8,15533
10-Jan-2022 04:35:00,27.68,8.8,15575
10-Jan-2022 04:40:00,27.74,8.8,15663
10-Jan-2022 04:45:00,27.66,8.8,15733
10-Jan-2022 04:50:00,29.17,8.8,15800
10-Jan-2022 04:55:00,28.89,8.8,15820
10-Jan-2022 05:00:00,27.08,8.8,15929
10-Jan-2022 05:05:00,27.25,8.8,16006
10-Jan-2022 05:10:00,27.42,8.8,16126
10-Jan-2022 05:15:00,27.68,8.8,16211
10-Jan-2022 05:20:00,29.28,8.8,16233
10-Jan-2022 05:23:48,NaN,NaN,NaN
10-Jan-2022 05:25:00,56.04,8.8,16396
10-Jan-2022 05:25:06,56.04,8.8,16442
10-Jan-2022 05:28:48,NaN,NaN,NaN
10-Jan-2022 05:30:00,29.28,8.8,16456
10-Jan-2022 05:35:00,29.28,8.8,16524
10-Jan-2022 05:40:00,29.29,8.8,16641
10-Jan-2022 05:45:00,29.24,8.8,16720
10-Jan-2022 05:50:00,29.24,8.8,16781
10-Jan-2022 05:55:00,28.42,8.8,16946
10-Jan-2022 06:00:00,27.18,8.8,17058
10-Jan-2022 06:05:00,27.25,8.8,17148
10-Jan-2022 06:10:00,29.18,8.8,17403
10-Jan-2022 06:15:00,56.01,8.8,17623
10-Jan-2022 06:20:00,56.04,8.8,17703
10-Jan-2022 06:25:00,61.83,8.8,17801
10-Jan-2022 06:30:00,64.37,8.8,17952
10-Jan-2022 06:35:00,60.46,8.8,18044
10-Jan-2022 06:40:00,64.39,8.8,18233
10-Jan-2022 06:45:00,61.87,8.8,18316
10-Jan-2022 06:50:00,64.39,8.8,18379
10-Jan-2022 06:55:00,61.83,8.8,18501
10-Jan-2022 07:00:00,29.32,8.8,18682
10-Jan-2022 07:05:00,36.85,8.8,18870
10-Jan-2022 07:09:36,NaN,NaN,NaN
10-Jan-2022 07:10:00,80.76,8.8,19127
10-Jan-2022 07:10:48,80.76,8.8,19118
10-Jan-2022 07:14:36,NaN,NaN,NaN
10-Jan-2022 07:15:00,80.83,8.8,19102
10-Jan-2022 07:20:00,80.83,8.8,19215
10-Jan-2022 07:21:00,NaN,NaN,NaN
10-Jan-2022 07:22:18,NaN,NaN,NaN
10-Jan-2022 07:25:00,125.31,8.8,19280
10-Jan-2022 07:30:00,125.31,8.8,19264
10-Jan-2022 07:35:00,145.64,8.8,19311
10-Jan-2022 07:40:00,80.83,8.8,19436
10-Jan-2022 07:45:00,108.09,8.8,19556
10-Jan-2022 07:50:00,104.53,8.8,19555
10-Jan-2022 07:55:00,125.44,8.8,19531
10-Jan-2022 08:00:00,80.78,8.8,19540
10-Jan-2022 08:05:00,108.49,8.8,19525
10-Jan-2022 08:10:00,80.8,8.8,19743
10-Jan-2022 08:15:00,80.16,8.8,19682
10-Jan-2022 08:20:00,76.28,8.8,19757
10-Jan-2022 08:25:00,106.13,8.8,19746
10-Jan-2022 08:30:00,110.1,8.8,19745
10-Jan-2022 08:35:00,104.57,8.8,19791
10-Jan-2022 08:40:00,80.78,8.8,19745
10-Jan-2022 08:45:00,80.47,8.8,19808
10-Jan-2022 08:50:00,76.28,8.8,19781
10-Jan-2022 08:55:00,64.35,8.8,19738
10-Jan-2022 09:00:00,66.97,8.8,19801
10-Jan-2022 09:05:00,69.25,8.8,19834
10-Jan-2022 09:10:00,69.47,8.8,19863
10-Jan-2022 09:15:00,110.17,8.8,19831
10-Jan-2022 09:20:00,80.46,8.8,19789
10-Jan-2022 09:25:00,108.68,8.8,19801
10-Jan-2022 09:30:00,80.5,8.8,19707
10-Jan-2022 09:35:00,64.29,8.8,19760
10-Jan-2022 09:40:00,29.09,8.8,19688
10-Jan-2022 09:45:00,26.95,8.8,19691
10-Jan-2022 09:50:00,24.65,8.8,19677
10-Jan-2022 09:55:00,26.81,8.8,19662
10-Jan-2022 10:00:00,84.26,8.8,19669
10-Jan-2022 10:05:00,101.78,8.8,19730
10-Jan-2022 10:10:00,84.19,8.8,19779
10-Jan-2022 10:15:00,80.45,8.8,19757
10-Jan-2022 10:20:00,80.46,8.8,19682
10-Jan-2022 10:25:00,80.62,8.8,19716
10-Jan-2022 10:30:00,132.09,8.8,19683
10-Jan-2022 10:35:00,85.52,8.8,19722
10-Jan-2022 10:40:00,80.85,8.8,19749
10-Jan-2022 10:45:00,93.23,8.8,19679
10-Jan-2022 10:50:00,142.19,8.8,19725
10-Jan-2022 10:55:00,144.17,8.8,19718
10-Jan-2022 11:00:00,134.08,8.8,19620
10-Jan-2022 11:05:00,115.75,8.8,19745
10-Jan-2022 11:10:00,133.89,8.8,19731
10-Jan-2022 11:15:00,80.82,8.8,19685
10-Jan-2022 11:20:00,82.65,8.8,19661
10-Jan-2022 11:25:00,97.36,8.8,19710
10-Jan-2022 11:30:00,85.29,8.8,19687
10-Jan-2022 11:32:54,NaN,NaN,NaN
10-Jan-2022 11:35:00,85.4,8.8,19742
10-Jan-2022 11:37:54,NaN,NaN,NaN
10-Jan-2022 11:40:00,85.4,8.8,19734
10-Jan-2022 11:41:12,NaN,NaN,NaN
10-Jan-2022 11:45:00,104.98,8.8,19691
10-Jan-2022 11:50:00,104.98,8.8,19705
10-Jan-2022 11:55:00,102.92,8.8,19788
10-Jan-2022 12:00:00,108.1,8.8,19782
10-Jan-2022 12:05:00,110.17,8.8,19749
10-Jan-2022 12:06:12,NaN,NaN,NaN
10-Jan-2022 12:07:42,NaN,NaN,NaN
10-Jan-2022 12:10:00,144.17,8.8,19786
10-Jan-2022 12:15:00,144.17,8.8,19730
10-Jan-2022 12:20:00,142.17,8.8,19729
10-Jan-2022 12:25:00,144.2,8.8,19795
10-Jan-2022 12:30:00,142.16,8.8,19741
10-Jan-2022 12:35:00,144.22,8.8,19765
10-Jan-2022 12:40:00,145.36,8.8,19800
10-Jan-2022 12:45:00,144.2,8.8,19728
10-Jan-2022 12:50:00,144.2,8.8,19802
10-Jan-2022 12:55:00,142.24,8.8,19812
10-Jan-2022 13:00:00,72.18,8.8,19829
10-Jan-2022 13:05:00,81.02,8.8,19796
10-Jan-2022 13:10:00,72.2,8.8,19806
10-Jan-2022 13:15:00,85.23,8.8,19821
10-Jan-2022 13:20:00,85.23,8.8,19782
10-Jan-2022 13:25:00,85.25,8.8,19797
10-Jan-2022 13:30:00,105.53,8.8,19824
10-Jan-2022 13:35:00,105.53,8.8,19838
10-Jan-2022 13:40:00,105.53,8.8,19864
10-Jan-2022 13:45:00,80.8,8.8,19800
10-Jan-2022 13:50:00,80.8,8.8,19755
10-Jan-2022 13:55:00,77.52,8.8,19770
10-Jan-2022 14:00:00,80.8,8.8,19769
10-Jan-2022 14:05:00,80.78,8.8,19778
10-Jan-2022 14:10:00,85.28,8.8,19725
10-Jan-2022 14:15:00,85.23,8.8,19798
10-Jan-2022 14:18:16,NaN,NaN,NaN
10-Jan-2022 14:19:46,NaN,NaN,NaN
10-Jan-2022 14:20:00,107.82,8.8,19877
10-Jan-2022 14:25:00,107.82,8.8,19861
10-Jan-2022 14:30:00,107.82,8.8,19869
10-Jan-2022 14:35:00,107.81,8.8,19875
10-Jan-2022 14:40:00,107.8,8.8,19943
10-Jan-2022 14:45:00,131.44,8.8,19976
10-Jan-2022 14:50:00,145.29,8.8,19954
10-Jan-2022 14:55:00,146.18,8.8,19964
10-Jan-2022 15:00:00,144.15,8.8,19972
10-Jan-2022 15:05:00,144.15,8.8,20081
10-Jan-2022 15:10:00,121.65,8.8,20062
10-Jan-2022 15:15:00,114.64,8.8,20203
10-Jan-2022 15:20:00,117.88,8.8,20205
10-Jan-2022 15:25:00,143.03,8.8,20273
10-Jan-2022 15:30:00,145.08,8.8,20311
10-Jan-2022 15:35:00,146.26,8.8,20257
10-Jan-2022 15:40:00,145.94,8.8,20327
10-Jan-2022 15:45:00,145.04,8.8,20413
10-Jan-2022 15:50:00,147.2,8.8,20522
10-Jan-2022 15:55:00,148.92,8.8,20572
10-Jan-2022 16:00:00,146.64,8.8,20600
10-Jan-2022 16:05:00,158.11,8.8,20684
10-Jan-2022 16:10:00,156.43,8.8,20743
10-Jan-2022 16:15:00,160.05,8.8,20814
10-Jan-2022 16:20:00,158.07,8.8,20934
10-Jan-2022 16:25:00,238.76,8.8,21013
10-Jan-2022 16:30:00,228.66,8.8,21093
10-Jan-2022 16:35:00,161.07,8.8,21173
10-Jan-2022 16:35:38,165.18,8.8,21194
10-Jan-2022 16:37:02,NaN,NaN,NaN
10-Jan-2022 16:40:00,246.55,8.8,21269
10-Jan-2022 16:45:00,246.55,8.8,21401
10-Jan-2022 16:50:00,363.19,8.8,21498
10-Jan-2022 16:55:00,198.62,8.8,21589
10-Jan-2022 17:00:00,157.78,8.8,21729
10-Jan-2022 17:05:00,189.84,8.8,21741
10-Jan-2022 17:10:00,166.46,8.8,21923
10-Jan-2022 17:15:00,162.73,8.8,21994
10-Jan-2022 17:20:00,250.12,8.8,22124
10-Jan-2022 17:25:00,416.06,8.8,22187
10-Jan-2022 17:30:00,416.08,8.8,22284
10-Jan-2022 17:35:00,749.64,8.8,22325
10-Jan-2022 17:40:00,747.23,8.8,22315
10-Jan-2022 17:45:00,214.97,8.8,22359
10-Jan-2022 17:50:00,235.2,8.8,22405
10-Jan-2022 17:55:00,170.73,8.8,22395
10-Jan-2022 18:00:00,162.87,8.8,22300
10-Jan-2022 18:05:00,156.44,8.8,22324
10-Jan-2022 18:10:00,156.44,8.8,22282
10-Jan-2022 18:15:00,154.43,8.8,22255
10-Jan-2022 18:20:00,156.43,8.8,22210
10-Jan-2022 18:25:00,152.73,8.8,22206
10-Jan-2022 18:30:00,152.6,8.8,22173
10-Jan-2022 18:35:00,152.6,8.8,22148
10-Jan-2022 18:40:00,152.6,8.8,22072
10-Jan-2022 18:45:00,152.74,8.8,22033
10-Jan-2022 18:50:00,149.49,8.8,22058
10-Jan-2022 18:55:00,146.99,8.8,22040
10-Jan-2022 19:00:00,152.4,8.8,21938
10-Jan-2022 19:05:00,149.35,8.8,21925
10-Jan-2022 19:10:00,149.06,8.8,21841
10-Jan-2022 19:15:00,147.35,8.8,21790
10-Jan-2022 19:20:00,145.32,8.8,21773
10-Jan-2022 19:25:00,147.34,8.8,21756
10-Jan-2022 19:30:00,147.34,8.8,21697
10-Jan-2022 19:35:00,145.32,8.8,21691
10-Jan-2022 19:40:00,143.29,8.8,21653
10-Jan-2022 19:45:00,118.4,8.8,21648
10-Jan-2022 19:50:00,118.4,8.8,21561
10-Jan-2022 19:55:00,118.29,8.8,21574
10-Jan-2022 20:00:00,157.16,8.8,21522
10-Jan-2022 20:05:00,160.18,8.8,21468
10-Jan-2022 20:10:00,155.47,8.8,21319
10-Jan-2022 20:11:28,NaN,NaN,NaN
10-Jan-2022 20:12:46,NaN,NaN,NaN
10-Jan-2022 20:15:00,152.46,8.8,21328
10-Jan-2022 20:20:00,152.46,8.8,21360
10-Jan-2022 20:25:00,156.43,8.8,21286
10-Jan-2022 20:30:00,158.58,8.8,21252
10-Jan-2022 20:35:00,156.44,8.8,21159
10-Jan-2022 20:40:00,158.42,8.8,21072
10-Jan-2022 20:45:00,156.45,8.8,21041
10-Jan-2022 20:50:00,154.57,8.8,20945
10-Jan-2022 20:55:00,152.41,8.8,20862
10-Jan-2022 21:00:00,152.47,8.8,20753
10-Jan-2022 21:05:00,151.61,8.8,20732
10-Jan-2022 21:10:00,151.61,8.8,20622
10-Jan-2022 21:15:00,146.9,8.8,20539
10-Jan-2022 21:20:00,122.15,8.8,20512
10-Jan-2022 21:25:00,133.89,8.8,20373
10-Jan-2022 21:30:00,151.6,8.8,20330
10-Jan-2022 21:35:00,149.38,8.8,20241
10-Jan-2022 21:40:00,151.47,8.8,20156
10-Jan-2022 21:45:00,146.66,8.8,20064
10-Jan-2022 21:45:04,146.66,8.8,20026
10-Jan-2022 21:48:10,NaN,NaN,NaN
10-Jan-2022 21:50:00,144.17,8.8,19982
10-Jan-2022 21:55:00,144.17,8.8,19998
10-Jan-2022 22:00:00,160.04,8.8,19916
10-Jan-2022 22:05:00,148.13,8.8,19785
10-Jan-2022 22:10:00,160.44,8.8,19655
10-Jan-2022 22:15:00,151.48,8.8,19521
10-Jan-2022 22:20:00,147.99,8.8,19394
10-Jan-2022 22:25:00,146.16,8.8,19322
